symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
AARTIIND.NS,2026-07-14,483.04998779296875,475.39166768391925,471.4805552164714,472.77700073242187,432.76133443196613,419.8607504272461,477.93430878527397,338.04998779296875,523.0999755859375,True,True,True,True,True,True,True,True,False,8.111108561199787,noise,45.574162928839286,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,73.19166326113609,True,True,,,,
AARVI.NS,2026-07-14,150.74000549316406,145.4800008138021,140.52250056796603,136.3472006225586,130.3032667541504,128.88959995269775,147.34419759632738,96.98999786376953,168.39999389648438,True,True,True,True,True,True,True,True,False,39.60781792146961,noise,39.96843523099878,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,88.80261544748672,True,True,,,,
ACCENTMIC.NS,2026-07-13,524.4500122070312,495.9166666666667,469.7472212049696,462.91100036621094,391.9483345540365,364.1402508544922,499.3239006034002,238.0,525.0,True,True,True,True,True,True,True,True,False,95.68170198617432,ppv,125.06012506012505,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.56722517368206,True,True,,,,
ACCORD.NS,2026-07-13,202.5,170.94166564941406,111.43055523766412,93.29299980163574,50.7446666208903,43.54899995803833,178.40204611922962,19.850000381469727,202.5,True,True,True,True,True,True,True,True,False,831.0344827586207,ppv,165.87677725118485,False,False,True,False,,Telecom - Services,Other Telecom Services,99.91826726604005,True,True,,,,
ACMESOLAR.NS,2026-07-14,384.6000061035156,379.2833302815755,350.5583326551649,332.5419989013672,273.67800079345704,271.1102564239502,375.327402805113,195.72747422084996,398.6499938964844,True,True,True,True,True,True,True,True,False,34.08771355093596,ppv,178.61502255038772,False,False,False,False,,Power,Power Generation,86.96362893338782,True,True,,,,
ACUTAAS.NS,2026-07-14,3459.699951171875,3518.6083374023438,3276.202785915799,3147.3760107421876,2412.7486669921873,2220.3535015869143,3460.729272617139,1116.4631742405527,3740.0,True,True,True,True,True,True,True,False,False,205.3449853828655,noise,40.42135939118749,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.10093992644053,True,True,,,,
ADANIENSOL.NS,2026-07-14,1690.300048828125,1596.8000183105469,1542.455563015408,1487.206005859375,1189.56466796875,1131.2855014038087,1622.013332266814,744.9000244140625,1713.9000244140625,True,True,True,True,True,True,True,True,False,89.69755591544413,noise,72.16792667791617,False,False,True,False,,Power,Power Distribution,96.11769513690233,True,True,,,,
ADANIGREEN.NS,2026-07-14,1604.5,1532.3416442871094,1502.7916632758247,1465.4439965820313,1143.48033203125,1120.9782489013671,1539.7857719143767,765.0,1631.5,True,True,True,True,True,True,True,True,False,61.12673425073216,green,141.3619197016186,False,False,True,False,,Power,Power Generation,93.91091131998365,True,True,,,,
ADANIPORTS.NS,2026-07-14,1821.9000244140625,1828.5249837239583,1814.6440565321182,1798.6597338867186,1582.8618098958334,1550.0837774658203,1822.3093722682295,1285.0840970824604,1891.0999755859375,True,True,True,True,True,True,True,False,False,26.78112556288039,noise,71.81447506797355,False,False,False,False,,Transport Infrastructure,Port & Port services,83.04045770331018,True,True,,,,
ADANIPOWER.NS,2026-07-14,226.1699981689453,221.23500188191733,227.621945699056,226.02080139160157,179.399733988444,172.79840034484863,220.94445333202648,110.44999694824219,254.1999969482422,True,True,True,True,True,True,True,True,False,86.67051116941815,green,156.58908233800443,False,False,False,False,,Power,Integrated Power Utilities,95.79076420106253,True,True,,,,
