symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
AARVI.NS,2026-07-03,144.1199951171875,143.5775006612142,136.4063892364502,133.636600189209,129.50426661173503,128.08844985961915,143.38564422376174,96.98999786376953,154.6999969482422,True,True,True,True,True,True,True,True,False,32.62137989001117,noise,39.62347109589832,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,85.49270072992701,True,True,,,,
ACCENTMIC.NS,2026-07-03,499.25,472.22499593098956,457.0763880411784,453.6090008544922,384.6656681315104,356.8467578125,480.5937513634441,227.1202029684724,508.8999938964844,True,True,True,True,True,True,True,True,False,118.28568584581643,noise,79.70419063270336,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.30839416058394,True,True,,,,
ACCORD.NS,2026-07-03,169.89999389648438,132.8749974568685,87.84999942779541,75.8129997253418,44.028999938964844,38.43424993515015,140.61534947124238,19.850000381469727,169.89999389648438,True,True,True,True,True,True,True,True,False,668.7782396553308,ppv,86.95652173913044,False,False,True,False,,Telecom - Services,Other Telecom Services,99.90875912408758,True,True,,,,
ACUTAAS.NS,2026-07-03,3694.800048828125,3402.2000122070312,3165.030565049913,3023.60201171875,2333.5533333333333,2150.6236553955077,3480.0915871881416,1083.5966179268266,3730.89990234375,True,True,True,True,True,True,True,True,False,229.669477719663,noise,61.27506274919972,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.31569343065694,True,True,,,,
ADANIENSOL.NS,2026-07-03,1568.800048828125,1516.6833597819011,1483.7111172146267,1452.1100048828125,1158.4866670735678,1103.989001159668,1524.1378622849227,744.9000244140625,1614.800048828125,True,True,True,True,True,True,True,True,False,79.82576856090664,noise,88.37604368066916,False,False,False,False,,Power,Power Distribution,95.39233576642336,True,True,,,,
ADANIGREEN.NS,2026-07-03,1556.199951171875,1524.0833231608074,1471.5027770996094,1426.5209985351562,1119.7349987792968,1103.479249267578,1526.1701497561226,765.0,1566.5999755859375,True,True,True,True,True,True,True,True,False,53.21452520123364,noise,61.91701784341359,False,False,True,False,,Power,Power Generation,91.6970802919708,True,True,,,,
ADANIPORTS.NS,2026-07-03,1874.199951171875,1823.816650390625,1806.2672559950088,1776.856904296875,1568.1449267578125,1535.802783203125,1833.690471711086,1285.0840970824604,1891.0999755859375,True,True,True,True,True,True,True,True,False,30.069020226572583,noise,62.90103586110708,False,False,False,False,,Transport Infrastructure,Port & Port services,84.03284671532847,True,True,,,,
ADFFOODS.NS,2026-07-03,320.3999938964844,308.27916717529297,287.7624986436632,281.8365997314453,227.31973276774087,224.55617050170898,308.7492803629441,153.10000610351562,346.95001220703125,True,True,True,True,True,True,True,True,False,19.0756531834285,ppv,177.85998551663778,False,True,True,False,,Food Products,Packaged Foods,79.65328467153284,True,True,,,,
ABSLAMC.NS,2026-07-03,1178.4000244140625,1170.3749898274739,1089.0444437662761,1078.8060009765625,933.6103356933594,898.9895013427735,1162.0344036805884,708.0,1224.9000244140625,True,True,True,True,True,True,True,True,False,53.14711435624555,noise,62.474639503569406,False,False,False,False,,Capital Markets,Asset Management Company,91.6058394160584,True,True,,,,
ABCAPITAL.NS,2026-07-03,401.25,388.5999984741211,366.9499986436632,362.5309991455078,348.74466613769533,339.24224975585935,389.38588384477896,243.0,405.0,True,True,True,True,True,True,True,True,False,42.89530535729151,green,146.96375862691482,False,False,True,False,,Finance,Investment Company,88.73175182481752,True,True,,,,
AEROFLEX.NS,2026-07-03,456.25,482.1124979654948,438.11388821072046,411.64800048828124,278.78440032958986,254.1151502227783,473.0405650879409,158.0,521.9000244140625,True,True,True,True,True,True,True,False,False,121.416685278006,noise,45.53661895539916,False,False,False,False,,Industrial Products,Iron & Steel Products,97.49087591240875,True,True,,,,
AEROENTER.NS,2026-07-03,130.64999389648438,137.3591677347819,113.37472237481012,109.18619995117187,89.90866653442383,88.91699977874755,134.40809589378264,62.20000076293945,149.5500030517578,True,True,True,True,True,True,True,False,False,26.511480152512167,noise,93.11749994889233,False,False,False,False,,Industrial Products,Iron & Steel Products,82.48175182481752,True,True,,,,
AETHER.NS,2026-07-03,1359.5999755859375,1296.2833251953125,1176.8416612413193,1178.9319970703125,1054.016337890625,983.7657540893555,1315.5893800972901,726.4500122070312,1392.5,True,True,True,True,True,True,True,True,False,79.4259288137166,noise,88.02820752245732,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,95.30109489051095,True,True,,,,
AIAENG.NS,2026-07-03,4754.5,4837.88330078125,4489.886121961806,4331.736015625,4000.1586767578124,3828.5325061035155,4826.981975030341,2985.486170743132,5180.0,True,True,True,True,True,True,True,False,False,43.4340459973074,red,104.29699046807397,False,False,False,False,,Industrial Products,Castings & Forgings,89.00547445255475,True,True,,,,
AIMTRON.NS,2026-07-03,1312.6500244140625,1255.2208353678386,1213.4097290039062,1178.2930004882812,949.1413338216146,908.5309991455078,1258.4887058336478,615.0,1343.0,True,True,True,True,True,True,True,True,False,111.85443449585807,ppv,169.0048702478738,False,False,True,False,,Industrial Manufacturing,Industrial Products,97.17153284671532,True,True,,,,
AJANTPHARM.NS,2026-07-03,3326.300048828125,3246.5333048502603,3123.2749769422744,3079.9399755859376,2894.878662109375,2786.9184143066404,3280.589258090017,2304.0552404050886,3506.89990234375,True,True,True,True,True,True,True,True,False,30.671346126751885,noise,59.23531400612768,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.58029197080292,True,True,,,,
AKUMS.NS,2026-07-03,626.7999877929688,615.5032399495443,569.9083387586805,561.1090594482422,493.72848836263023,483.20621963500975,617.9088298552169,407.37371334346585,645.0,True,True,True,True,True,True,True,True,False,6.02084760177628,noise,40.987285997118214,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,70.25547445255475,True,True,,,,
ALIVUS.NS,2026-07-03,1157.699951171875,1116.0166727701824,1070.1888919406467,1070.882003173828,978.6950020345053,966.1172509765624,1126.0374257986807,819.0,1192.0,True,True,True,True,True,True,True,True,False,15.737797065489234,noise,73.93859560620595,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,77.55474452554745,True,True,,,,
AMBIKCO.NS,2026-07-03,1735.5999755859375,1715.433329264323,1649.4527655707466,1621.5439916992189,1404.0066666666667,1399.369422607422,1720.4213845463057,1101.0,1816.300048828125,True,True,True,True,True,True,True,True,False,12.100094462507084,noise,34.02814274642286,False,False,False,False,,Textiles & Apparels,Other Textile Products,75.18248175182481,True,True,,,,
AMEYA.NS,2026-07-03,116.5,106.77500025431316,108.13055589463976,110.39400009155274,102.32366668701172,102.2077501296997,108.74141373838833,86.0,128.4499969482422,True,True,True,True,True,True,True,True,False,6.8807339449541205,green,188.67924528301887,False,False,False,False,,Industrial Products,Other Industrial Products,70.98540145985402,True,True,,,,
ANANDRATHI.NS,2026-07-03,2061.699951171875,1938.0749918619792,1826.3694390190972,1816.236650390625,1636.2542407226563,1603.548388671875,1956.0432930494353,1013.096067356931,2085.0,True,True,True,True,True,True,True,True,False,96.31474109374261,ppv,101.99069875805435,False,False,True,False,,Capital Markets,Financial Products Distributor,96.44160583941606,True,True,,,,
ANGELONE.NS,2026-07-03,352.25,342.72916412353516,337.4041680230035,330.4136016845703,278.37092356363934,269.1695000457764,341.95075863900104,206.75854823075167,360.45001220703125,True,True,True,True,True,True,True,True,False,20.751205102995797,green,123.56583654613385,False,False,False,False,,Capital Markets,Stockbroking & Allied,80.2463503649635,True,True,,,,
ANLON.NS,2026-07-03,644.5999755859375,675.8624979654948,655.3208312988281,621.5639990234375,463.54933268229166,452.6117495727539,662.6316280647061,335.0,748.0,True,True,True,True,True,True,True,False,False,44.4805523712497,noise,61.03515625,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,89.59854014598541,True,True,,,,
ANTELOPUS.NS,2026-07-03,802.3499755859375,800.4083353678385,799.4666612413195,770.1909936523438,595.3086639404297,580.2504989624024,803.4711639628161,357.0,933.6500244140625,True,True,True,True,True,True,True,False,False,16.73941362379663,noise,77.06286626373434,False,False,False,False,,Oil,Oil Exploration & Production,78.1478102189781,True,True,,,,
APARINDS.NS,2026-07-03,14174.0,15765.083333333334,14327.944444444445,13810.89,10829.546666666667,10303.035,15299.854501103488,6801.0,17157.0,True,True,True,True,True,True,True,False,False,62.75232668304038,red,199.3602599091458,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,93.43065693430657,True,True,,,,
