symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,price_band
ACCENTMIC.NS,2026-07-27,504.25,510.8273213704427,483.6875762939453,473.43901916503904,402.51574076334634,376.3908766174316,504.8323590359238,237.53315895751183,530.0,True,True,True,True,True,True,True,False,False,83.07100555264778,noise,62.95363649829655,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.10073111291632,True,True,688.24,1.86,64700.0,0.2697,—
AETHER.NS,2026-07-28,1464.699951171875,1459.6083272298176,1338.8805541992188,1273.0079956054688,1120.4023380533854,1043.577503967285,1452.318123445518,726.4500122070312,1538.5,True,True,True,True,True,True,True,True,False,81.27474643216274,noise,44.38271443417378,False,True,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,95.97887896019498,True,True,19438.41,56.57,386196.0,0.291,—
AIAENG.NS,2026-07-28,4603.0,4676.291666666667,4689.4472249348955,4592.33400390625,4101.543341471354,3963.2540063476563,4648.319572884213,2985.486170743132,5180.0,True,True,True,True,True,True,True,False,False,38.626443044479466,noise,27.347235533229785,False,True,False,False,,Industrial Products,Castings & Forgings,89.07392363931763,True,True,42955.37,42.3,91896.0,0.0985,—
AUBANK.NS,2026-07-28,1047.699951171875,1022.0083211263021,1028.9930521647136,1015.3339990234375,989.6183333333333,968.0082498168945,1023.7154633019807,682.1500244140625,1090.4000244140625,True,True,True,True,True,True,True,True,False,40.54597008724723,noise,82.00363527033628,False,True,False,False,,Banks,Other Bank,89.80503655564581,True,True,78437.36,195.66,1867529.0,0.2494,—
AUROPHARMA.NS,2026-07-28,1549.199951171875,1546.75,1527.3333265516494,1508.133994140625,1353.3519962565103,1306.4519976806641,1546.841091741362,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,True,False,39.163698396481664,noise,39.78430376616933,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,89.35824532900081,True,True,89137.54,193.69,1250226.0,0.2173,—
AVADHSUGAR.NS,2026-07-28,527.8499755859375,532.2883860270182,487.0395092434353,477.55099914550783,424.0356673177083,415.7283279418945,529.2066779996994,300.3047281830496,562.0,True,True,True,True,True,True,True,False,False,14.21412346710753,red,104.50442252033211,False,True,False,False,,Agricultural Food & other Products,Sugar,78.0259951259139,True,True,1056.67,1.24,23445.0,0.1171,—
BHAGYANGR.NS,2026-07-28,407.04998779296875,391.59583536783856,378.2500008477105,355.2740008544922,243.04446695963543,214.47365028381347,399.44169533635954,85.62000274658203,432.29998779296875,True,True,True,True,True,True,True,True,False,298.6777608974619,noise,69.61312185796392,False,True,False,False,,Non - Ferrous Metals,Copper,99.59382615759546,True,True,1302.36,7.51,184416.0,0.5764,—
BIRLACABLE.NS,2026-07-28,194.97999572753906,189.90379206339517,196.49789004855685,194.88518157958984,157.63249633789061,155.36994720458983,192.48778508822323,103.34114160024168,239.4732105678873,True,True,True,True,True,True,True,True,False,11.55379108633614,noise,43.06524352454505,False,True,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,76.1169780666125,True,True,584.94,1.61,82594.0,0.2753,—
CNL.NS,2026-07-28,1033.4000244140625,940.0750020345052,809.0902777777778,762.3269995117188,690.2896663411458,688.3967489624024,948.3234706388937,525.0,1080.25,True,True,True,True,True,True,True,True,False,56.871691676145765,ppv,187.90574120152178,False,True,True,False,,Commercial Services & Supplies,Trading & Distributors,93.17627944760358,True,True,1551.82,24.77,239696.0,1.5962,—
DCBBANK.NS,2026-07-28,195.10000610351562,189.6883341471354,186.1766997443305,183.3764044189453,181.916650390625,177.39734481811524,189.8830120125702,118.51625759687853,204.74000549316406,True,True,True,True,True,True,True,True,False,40.18519117472119,ppv,149.78362639136031,False,True,False,False,,Banks,Private Sector Bank,89.7238017871649,True,True,6283.73,24.32,1246599.0,0.387,—
EFFWA.NS,2026-07-27,379.8999938964844,372.7000020345052,359.8097212049696,336.66399963378905,257.6356660970052,251.2194994354248,374.37332695006955,165.0,399.95001220703125,True,True,True,True,True,True,True,True,False,65.17391038977583,noise,37.82332845290385,False,True,False,False,,Other Utilities,Waste Management,94.3135662063363,True,True,506.92,0.72,32683.0,0.1412,—
EPL.NS,2026-07-28,235.07000732421875,236.27500025431314,232.08583365546332,227.21080017089844,217.68239969889322,213.97694625854493,235.88691362508683,176.39999389648438,246.86000061035156,True,True,True,True,True,True,True,False,False,3.5653237311312536,noise,26.737054182771168,False,True,False,False,,Industrial Products,Packaging,70.34930950446791,True,True,7529.24,14.23,605464.0,0.189,—
GANDHAR.NS,2026-07-28,237.92999267578125,231.2150001525879,194.6091651916504,185.15499877929688,157.46669092814128,151.59302291870117,238.36892612982183,115.0,303.1700134277344,True,True,True,True,True,True,True,False,False,42.57918421705933,red,315.13402075373585,False,True,False,False,,Petroleum Products,Lubricants,90.33306255077173,True,True,2328.85,59.62,2505894.0,2.5602,—
GRANULES.NS,2026-07-28,845.4000244140625,871.2291615804037,822.5347205268013,808.7579968261718,682.8729992675782,652.4199993896484,856.3257968140181,432.6000061035156,910.0,True,True,True,True,True,True,True,False,False,78.2041692931593,noise,55.26273286751488,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.73517465475223,True,True,20948.75,113.28,1339925.0,0.5407,—
HALEOSLABS.NS,2026-07-28,1535.4000244140625,1566.566670735677,1503.3972269694011,1513.612001953125,1382.6713362630207,1349.9770037841797,1551.957231379906,1065.664488149827,1774.0,True,True,True,True,True,True,True,False,False,25.179085354481412,dry,12.391644491143113,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.56539398862714,True,True,464.2,0.32,2072.0,0.0685,—
