symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
AARVI.NS,2026-07-01,144.69000244140625,143.24250030517578,134.70027817620172,132.9786000061035,129.39366653442383,127.79764987945556,143.18969071378865,96.98999786376953,154.6999969482422,True,True,True,True,True,True,True,True,False,35.94330880833392,noise,26.54169401105066,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,87.02791461412151,True,True,,,,
ACCENTMIC.NS,2026-06-30,485.25,458.20416259765625,453.7638888888889,448.3470013427734,379.9973350016276,352.51994583129886,465.9378040074299,215.16650719065302,497.45001220703125,True,True,True,True,True,True,True,True,False,118.44381979173981,noise,39.376538146021325,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.2495894909688,True,True,,,,
ACCORD.NS,2026-06-30,139.89999389648438,112.19583129882812,75.56666628519694,66.82499992370606,40.519333305358884,35.775499973297116,119.15672280112418,19.850000381469727,139.89999389648438,True,True,True,True,True,True,True,True,False,533.0316356636214,dry,0.0,False,False,True,False,,Telecom - Services,Other Telecom Services,99.8768472906404,True,True,,,,
ACUTAAS.NS,2026-07-01,3567.5,3286.3499959309897,3114.1416761610244,2971.5040087890625,2308.1686661783856,2128.250330810547,3374.729383909138,1083.5966179268266,3610.0,True,True,True,True,True,True,True,True,False,212.87299918915198,noise,72.32538680960879,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.01477832512316,True,True,,,,
ADANIENSOL.NS,2026-07-01,1521.4000244140625,1504.7166849772136,1470.1444464789497,1445.0600024414061,1150.7333333333333,1096.5785009765625,1504.7269113926393,744.9000244140625,1614.800048828125,True,True,True,True,True,True,True,True,False,72.16249897002744,noise,62.544070918340736,False,False,False,False,,Power,Power Distribution,94.82758620689656,True,True,,,,
ADANIGREEN.NS,2026-07-01,1535.0,1510.4916687011719,1462.3416680230034,1413.292001953125,1112.632332763672,1097.7124996948241,1511.5628404150102,765.0,1557.0,True,True,True,True,True,True,True,True,False,51.14218559471717,noise,65.31781419190806,False,False,False,False,,Power,Power Generation,91.00985221674877,True,True,,,,
ADANIPORTS.NS,2026-07-01,1848.199951171875,1814.9166564941406,1799.019049750434,1765.201318359375,1562.945935872396,1530.8883178710937,1811.685790495882,1285.0840970824604,1881.699951171875,True,True,True,True,True,True,True,True,False,28.870238540681093,green,157.66105416153974,False,False,True,False,,Transport Infrastructure,Port & Port services,84.07224958949097,True,True,,,,
ADANIPOWER.NS,2026-07-01,226.86000061035156,228.04000091552734,227.98889032999674,226.25240142822267,174.99653381347656,169.10165035247803,227.490739704528,110.44999694824219,254.1999969482422,True,True,True,True,True,True,True,False,False,94.11311309906365,green,100.09564287759783,False,False,False,False,,Power,Integrated Power Utilities,96.26436781609196,True,True,,,,
ADFFOODS.NS,2026-07-01,307.8500061035156,303.85833231608075,284.1583319769965,277.93179962158206,225.1970661417643,223.32407432556153,303.68954056020914,153.10000610351562,320.0,True,True,True,True,True,True,True,True,False,10.58497635567226,noise,62.81018452402025,False,False,False,False,,Food Products,Packaged Foods,73.89162561576354,True,True,,,,
ABSLAMC.NS,2026-07-01,1144.5999755859375,1158.1833190917969,1079.2166646321614,1071.2890002441407,924.694335530599,894.2780014038086,1151.8985713633642,708.0,1224.9000244140625,True,True,True,True,True,True,True,False,False,51.33860285863652,noise,31.55514788803515,False,False,False,False,,Capital Markets,Asset Management Company,91.0919540229885,True,True,,,,
ABCAPITAL.NS,2026-07-01,393.1499938964844,384.60416412353516,364.16527557373047,360.4539990234375,348.08499938964843,338.1787496948242,385.37150278384814,243.0,399.3500061035156,True,True,True,True,True,True,True,True,False,45.97334626569545,noise,43.74385242158853,False,True,False,False,,Finance,Investment Company,89.81937602627258,True,True,,,,
AEROFLEX.NS,2026-07-01,488.5,487.05416615804035,429.5,401.1834002685547,273.05240041097005,249.7595002746582,477.46884069890086,158.0,521.9000244140625,True,True,True,True,True,True,True,True,False,139.1535544079831,noise,66.63444963650068,False,False,False,False,,Industrial Products,Iron & Steel Products,97.98850574712644,True,True,,,,
AEROENTER.NS,2026-07-01,139.88999938964844,133.6925017038981,111.61722246805827,107.47540008544922,89.2569999186198,88.44309978485107,134.92839100626023,62.20000076293945,149.5500030517578,True,True,True,True,True,True,True,True,False,46.469072496417894,noise,79.87538711810872,False,False,False,False,,Industrial Products,Iron & Steel Products,89.98357963875205,True,True,,,,
AETHER.NS,2026-07-01,1326.9000244140625,1265.0333251953125,1163.5416632758247,1170.1959985351561,1047.7583378092447,977.4525039672851,1291.0112974003503,726.4500122070312,1392.5,True,True,True,True,True,True,True,True,False,73.29241259764967,noise,54.34566564003814,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,94.99178981937602,True,True,,,,
AIAENG.NS,2026-07-01,4996.0,4761.0333251953125,4406.969462076823,4286.956020507812,3979.4153450520835,3802.1995068359374,4839.411800584198,2985.486170743132,5180.0,True,True,True,True,True,True,True,True,False,53.23047639443361,red,133.38273549740225,False,False,False,False,,Industrial Products,Castings & Forgings,91.54351395730707,True,True,,,,
AIMTRON.NS,2026-06-30,1231.5999755859375,1248.0125122070312,1196.97361585829,1158.0310009765626,941.7793339029948,897.9192492675782,1247.0178191421273,562.2000122070312,1343.0,True,True,True,True,True,True,True,False,False,100.29271860243098,noise,81.18640398354621,False,False,False,False,,Industrial Manufacturing,Industrial Products,96.51067323481116,True,True,,,,
AJANTPHARM.NS,2026-07-01,3347.5,3203.824951171875,3115.2416381835938,3057.4299755859374,2883.8973274739583,2779.1029028320313,3253.793805873668,2304.0552404050886,3506.89990234375,True,True,True,True,True,True,True,True,False,31.79602574910103,noise,70.88580756358463,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.0574712643678,True,True,,,,
AKUMS.NS,2026-07-01,630.8499755859375,612.7291666666666,564.8277774386936,558.2819995117187,491.93433369954425,483.0940002441406,614.163762671479,409.29998779296875,642.9000244140625,True,True,True,True,True,True,True,True,False,17.68491557723568,noise,64.29943533713508,False,True,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,78.94088669950739,True,True,,,,
ALIVUS.NS,2026-07-01,1136.4000244140625,1092.8333435058594,1065.147228664822,1065.7470056152345,973.7726688639323,963.2535012817383,1107.4295489920191,819.0,1181.4000244140625,True,True,True,True,True,True,True,True,False,13.001582125982104,red,132.53934949145042,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,75.82101806239737,True,True,,,,
AMBIKCO.NS,2026-07-01,1739.0999755859375,1695.5416666666667,1639.9360995822483,1610.7739916992186,1397.972666829427,1396.5582330322266,1710.0368951440187,1101.0,1816.300048828125,True,True,True,True,True,True,True,True,False,14.16178548954392,noise,44.15646039614042,False,True,False,False,,Textiles & Apparels,Other Textile Products,76.64203612479474,True,True,,,,
AMIABLE.NS,2026-06-30,80.94999694824219,81.03333028157552,74.56527688768175,74.79399932861328,73.69566670735676,71.60149990081787,81.89809271486918,52.5,97.5,True,True,True,True,True,True,True,False,False,11.042517495017613,red,245.9016393442623,False,False,False,False,,Transport Services,Logistics Solution Provider,74.38423645320196,True,True,,,,
